date,tic,popularity
2021-02-01,MDLZ,0.0
2021-02-01,MDT,0.01
2021-02-01,MET,0.59
2021-02-01,META,0.08
2021-02-01,MMM,0.02
2021-02-01,MO,0.5
2021-02-01,MRK,0.0
2021-02-01,MS,0.69
2021-02-01,MSFT,0.02
2021-02-01,NEE,0.06
2021-02-01,NFLX,0.0
2021-02-01,NKE,0.02
2021-02-01,NVDA,0.11
2021-02-01,ORCL,0.01
2021-02-01,PEP,0.53
2021-02-01,PFE,0.09
2021-02-01,PG,0.21
2021-02-01,PM,0.52
2021-02-01,PYPL,0.0
2021-02-01,QCOM,0.01
2021-02-01,RTX,0.23
2021-02-01,SBUX,0.0
2021-02-01,SCHW,0.0
2021-02-01,SO,0.87
2021-02-01,SPG,0.01
2021-02-01,T,0.8
2021-02-01,TGT,0.0
2021-02-01,TMO,0.18
2021-02-01,TMUS,0.01
2021-02-01,TSLA,0.59
2021-02-01,TXN,0.02
2021-02-01,UNH,0.0
2021-02-01,UNP,0.01
2021-02-01,UPS,0.33
2021-02-01,USB,0.28
2021-02-01,V,0.65
2021-02-01,VZ,0.01
2021-02-01,WFC,0.0
2021-02-01,WMT,0.0
2021-02-01,XOM,0.01
2021-03-01,AAPL,0.51
2021-03-01,ABBV,0.02
2021-03-01,ABT,0.22
2021-03-01,ACN,0.07
2021-03-01,ADBE,0.02
2021-03-01,AIG,0.04
2021-03-01,AMD,0.55
2021-03-01,AMGN,0.0
2021-03-01,AMT,0.1
2021-03-01,AMZN,0.05
2021-03-01,AVGO,0.0
2021-03-01,AXP,0.0
2021-03-01,BA,0.62
2021-03-01,BAC,0.32
2021-03-01,BK,0.09
2021-03-01,BKNG,0.0
2021-03-01,BLK,0.01
2021-03-01,BMY,0.0
2021-03-01,BRK-B,0.0
2021-03-01,C,0.86
2021-03-01,CAT,0.83
2021-03-01,CHTR,0.0
2021-03-01,CL,0.1
2021-03-01,CMCSA,0.0
2021-03-01,COF,0.0
2021-03-01,COP,0.05
2021-03-01,COST,0.85
2021-03-01,CRM,0.05
2021-03-01,CSCO,0.0
2021-03-01,CVS,0.35
2021-03-01,CVX,0.0
2021-03-01,DE,0.88
2021-03-01,DHR,0.0
2021-03-01,DIS,0.0
2021-03-01,DOW,0.28
2021-03-01,DUK,0.0
2021-03-01,EMR,0.0
2021-03-01,F,0.3
2021-03-01,FDX,0.0
2021-03-01,GD,0.02
2021-03-01,GE,0.08
2021-03-01,GILD,0.01
2021-03-01,GM,0.56
2021-03-01,GOOG,0.1
2021-03-01,GOOGL,0.09
2021-03-01,GS,0.49
2021-03-01,HD,0.42
2021-03-01,HON,0.0
2021-03-01,IBM,0.01
2021-03-01,INTC,0.0
2021-03-01,INTU,0.0
2021-03-01,JNJ,0.01
2021-03-01,JPM,0.01
2021-03-01,KHC,0.0
2021-03-01,KO,0.58
2021-03-01,LIN,0.07
2021-03-01,LLY,0.0
2021-03-01,LMT,0.0
2021-03-01,LOW,0.54
2021-03-01,MA,0.75
2021-03-01,MCD,0.02
2021-03-01,MDLZ,0.0
2021-03-01,MDT,0.01
2021-03-01,MET,0.56
2021-03-01,META,0.09
2021-03-01,MMM,0.02
2021-03-01,MO,0.52
2021-03-01,MRK,0.0
2021-03-01,MS,0.7
2021-03-01,MSFT,0.02
2021-03-01,NEE,0.06
2021-03-01,NFLX,0.0
2021-03-01,NKE,0.03
2021-03-01,NVDA,0.1
2021-03-01,ORCL,0.02
2021-03-01,PEP,0.55
2021-03-01,PFE,0.08
2021-03-01,PG,0.18
2021-03-01,PM,0.51
2021-03-01,PYPL,0.0
2021-03-01,QCOM,0.01
2021-03-01,RTX,0.21
2021-03-01,SBUX,0.0
2021-03-01,SCHW,0.0
2021-03-01,SO,0.86
2021-03-01,SPG,0.01
2021-03-01,T,0.83
2021-03-01,TGT,0.01
2021-03-01,TMO,0.21
2021-03-01,TMUS,0.01
2021-03-01,TSLA,0.66
2021-03-01,TXN,0.01
2021-03-01,UNH,0.0
2021-03-01,UNP,0.01
2021-03-01,UPS,0.32
2021-03-01,USB,0.27
2021-03-01,V,0.65
2021-03-01,VZ,0.01
2021-03-01,WFC,0.0
2021-03-01,WMT,0.0
2021-03-01,XOM,0.01
2021-04-01,AAPL,0.47
2021-04-01,ABBV,0.02
2021-04-01,ABT,0.21
2021-04-01,ACN,0.07
2021-04-01,ADBE,0.02
2021-04-01,AIG,0.04
2021-04-01,AMD,0.52
2021-04-01,AMGN,0.0
2021-04-01,AMT,0.09
2021-04-01,AMZN,0.06
2021-04-01,AVGO,0.0
2021-04-01,AXP,0.0
2021-04-01,BA,0.62
2021-04-01,BAC,0.31
2021-04-01,BK,0.09
2021-04-01,BKNG,0.0
2021-04-01,BLK,0.01
2021-04-01,BMY,0.0
2021-04-01,BRK-B,0.0
2021-04-01,C,0.86
2021-04-01,CAT,0.82
2021-04-01,CHTR,0.0
2021-04-01,CL,0.11
2021-04-01,CMCSA,0.0
2021-04-01,COF,0.0
2021-04-01,COP,0.07
2021-04-01,COST,0.84
2021-04-01,CRM,0.04
2021-04-01,CSCO,0.0
2021-04-01,CVS,0.29
2021-04-01,CVX,0.0
2021-04-01,DE,0.89
2021-04-01,DHR,0.0
2021-04-01,DIS,0.0
2021-04-01,DOW,0.23
2021-04-01,DUK,0.0
2021-04-01,EMR,0.0
2021-04-01,F,0.3
2021-04-01,FDX,0.0
2021-04-01,GD,0.02
2021-04-01,GE,0.08
2021-04-01,GILD,0.01
2021-04-01,GM,0.51
2021-04-01,GOOG,0.1
2021-04-01,GOOGL,0.1
2021-04-01,GS,0.51
2021-04-01,HD,0.45
2021-04-01,HON,0.01
2021-04-01,IBM,0.01
2021-04-01,INTC,0.0
2021-04-01,INTU,0.0
2021-04-01,JNJ,0.01
2021-04-01,JPM,0.01
2021-04-01,KHC,0.0
2021-04-01,KO,0.56
2021-04-01,LIN,0.07
2021-04-01,LLY,0.0
2021-04-01,LMT,0.0
2021-04-01,LOW,0.53
2021-04-01,MA,0.73
2021-04-01,MCD,0.02
2021-04-01,MDLZ,0.0
2021-04-01,MDT,0.01
2021-04-01,MET,0.55
2021-04-01,META,0.09
2021-04-01,MMM,0.02
2021-04-01,MO,0.54
2021-04-01,MRK,0.0
2021-04-01,MS,0.67
2021-04-01,MSFT,0.02
2021-04-01,NEE,0.05
2021-04-01,NFLX,0.0
2021-04-01,NKE,0.02
2021-04-01,NVDA,0.09
2021-04-01,ORCL,0.02
2021-04-01,PEP,0.57
2021-04-01,PFE,0.09
2021-04-01,PG,0.18
2021-04-01,PM,0.61
2021-04-01,PYPL,0.0
2021-04-01,QCOM,0.01
2021-04-01,RTX,0.17
2021-04-01,SBUX,0.0
2021-04-01,SCHW,0.0
2021-04-01,SO,0.86
2021-04-01,SPG,0.01
2021-04-01,T,0.86
2021-04-01,TGT,0.01
2021-04-01,TMO,0.26
2021-04-01,TMUS,0.01
2021-04-01,TSLA,0.51
2021-04-01,TXN,0.01
2021-04-01,UNH,0.0
2021-04-01,UNP,0.01
2021-04-01,UPS,0.31
2021-04-01,USB,0.26
2021-04-01,V,0.64
2021-04-01,VZ,0.01
2021-04-01,WFC,0.0
2021-04-01,WMT,0.0
2021-04-01,XOM,0.01
2021-05-01,AAPL,0.36
2021-05-01,ABBV,0.02
2021-05-01,ABT,0.21
2021-05-01,ACN,0.07
2021-05-01,ADBE,0.02
2021-05-01,AIG,0.04
2021-05-01,AMD,0.49
2021-05-01,AMGN,0.0
2021-05-01,AMT,0.12
2021-05-01,AMZN,0.05
2021-05-01,AVGO,0.0
2021-05-01,AXP,0.0
2021-05-01,BA,0.61
2021-05-01,BAC,0.35
2021-05-01,BK,0.1
2021-05-01,BKNG,0.0
2021-05-01,BLK,0.01
2021-05-01,BMY,0.0
2021-05-01,BRK-B,0.0
2021-05-01,C,0.85
2021-05-01,CAT,0.83
2021-05-01,CHTR,0.0
2021-05-01,CL,0.12
2021-05-01,CMCSA,0.0
2021-05-01,COF,0.0
2021-05-01,COP,0.05
2021-05-01,COST,0.83
2021-05-01,CRM,0.05
2021-05-01,CSCO,0.0
2021-05-01,CVS,0.24
2021-05-01,CVX,0.0
2021-05-01,DE,0.92
2021-05-01,DHR,0.0
2021-05-01,DIS,0.0
2021-05-01,DOW,0.22
2021-05-01,DUK,0.0
2021-05-01,EMR,0.0
2021-05-01,F,0.3
2021-05-01,FDX,0.0
2021-05-01,GD,0.02
2021-05-01,GE,0.08
2021-05-01,GILD,0.01
2021-05-01,GM,0.5
2021-05-01,GOOG,0.1
2021-05-01,GOOGL,0.1
2021-05-01,GS,0.57
2021-05-01,HD,0.44
2021-05-01,HON,0.0
2021-05-01,IBM,0.01
2021-05-01,INTC,0.0
2021-05-01,INTU,0.0
2021-05-01,JNJ,0.01
2021-05-01,JPM,0.01
2021-05-01,KHC,0.0
2021-05-01,KO,0.58
2021-05-01,LIN,0.07
2021-05-01,LLY,0.0
2021-05-01,LMT,0.0
2021-05-01,LOW,0.53
2021-05-01,MA,0.75
2021-05-01,MCD,0.02
2021-05-01,MDLZ,0.0
2021-05-01,MDT,0.01
2021-05-01,MET,0.62
2021-05-01,META,0.09
2021-05-01,MMM,0.02
2021-05-01,MO,0.55
2021-05-01,MRK,0.0
2021-05-01,MS,0.78
2021-05-01,MSFT,0.01
2021-05-01,NEE,0.06
2021-05-01,NFLX,0.0
2021-05-01,NKE,0.02
2021-05-01,NVDA,0.1
2021-05-01,ORCL,0.01
2021-05-01,PEP,0.77
2021-05-01,PFE,0.09
2021-05-01,PG,0.16
2021-05-01,PM,0.86
2021-05-01,PYPL,0.0
2021-05-01,QCOM,0.01
2021-05-01,RTX,0.17
2021-05-01,SBUX,0.0
2021-05-01,SCHW,0.0
2021-05-01,SO,0.86
2021-05-01,SPG,0.01
2021-05-01,T,0.89
2021-05-01,TGT,0.0
2021-05-01,TMO,0.3
2021-05-01,TMUS,0.01
2021-05-01,TSLA,0.42
2021-05-01,TXN,0.01
2021-05-01,UNH,0.0
2021-05-01,UNP,0.01
2021-05-01,UPS,0.3
2021-05-01,USB,0.26
2021-05-01,V,0.64
2021-05-01,VZ,0.01
2021-05-01,WFC,0.0
2021-05-01,WMT,0.0
2021-05-01,XOM,0.01
2021-06-01,AAPL,0.32
2021-06-01,ABBV,0.02
2021-06-01,ABT,0.2
2021-06-01,ACN,0.07
2021-06-01,ADBE,0.03
2021-06-01,AIG,0.04
2021-06-01,AMD,0.52
2021-06-01,AMGN,0.0
2021-06-01,AMT,0.13
2021-06-01,AMZN,0.04
2021-06-01,AVGO,0.0
2021-06-01,AXP,0.0
2021-06-01,BA,0.64
2021-06-01,BAC,0.45
2021-06-01,BK,0.1
2021-06-01,BKNG,0.0
2021-06-01,BLK,0.01
2021-06-01,BMY,0.0
2021-06-01,BRK-B,0.0
2021-06-01,C,0.85
2021-06-01,CAT,0.83
2021-06-01,CHTR,0.0
2021-06-01,CL,0.09
2021-06-01,CMCSA,0.0
2021-06-01,COF,0.0
2021-06-01,COP,0.05
2021-06-01,COST,0.83
2021-06-01,CRM,0.05
2021-06-01,CSCO,0.0
2021-06-01,CVS,0.23
2021-06-01,CVX,0.0
2021-06-01,DE,0.92
2021-06-01,DHR,0.0
2021-06-01,DIS,0.0
2021-06-01,DOW,0.21
2021-06-01,DUK,0.0
2021-06-01,EMR,0.0
2021-06-01,F,0.31
2021-06-01,FDX,0.0
2021-06-01,GD,0.02
2021-06-01,GE,0.08
2021-06-01,GILD,0.01
2021-06-01,GM,0.49
2021-06-01,GOOG,0.09
2021-06-01,GOOGL,0.09
2021-06-01,GS,0.41
2021-06-01,HD,0.44
2021-06-01,HON,0.0
2021-06-01,IBM,0.01
2021-06-01,INTC,0.0
2021-06-01,INTU,0.0
2021-06-01,JNJ,0.01
2021-06-01,JPM,0.01
2021-06-01,KHC,0.0
2021-06-01,KO,0.58
2021-06-01,LIN,0.08
2021-06-01,LLY,0.0
2021-06-01,LMT,0.0
2021-06-01,LOW,0.54
2021-06-01,MA,0.71
2021-06-01,MCD,0.03
2021-06-01,MDLZ,0.0
2021-06-01,MDT,0.01
2021-06-01,MET,0.55
2021-06-01,META,0.09
2021-06-01,MMM,0.02
2021-06-01,MO,0.56
2021-06-01,MRK,0.0
2021-06-01,MS,0.76
2021-06-01,MSFT,0.01
2021-06-01,NEE,0.06
2021-06-01,NFLX,0.0
2021-06-01,NKE,0.02
2021-06-01,NVDA,0.15
2021-06-01,ORCL,0.02
2021-06-01,PEP,0.54
2021-06-01,PFE,0.07
2021-06-01,PG,0.18
2021-06-01,PM,0.53
2021-06-01,PYPL,0.0
2021-06-01,QCOM,0.01
2021-06-01,RTX,0.19
2021-06-01,SBUX,0.0
2021-06-01,SCHW,0.0
2021-06-01,SO,0.85
2021-06-01,SPG,0.01
2021-06-01,T,0.89
2021-06-01,TGT,0.0
2021-06-01,TMO,0.33
2021-06-01,TMUS,0.01
2021-06-01,TSLA,0.34
2021-06-01,TXN,0.01
2021-06-01,UNH,0.0
2021-06-01,UNP,0.01
2021-06-01,UPS,0.3
2021-06-01,USB,0.25
2021-06-01,V,0.66
2021-06-01,VZ,0.01
2021-06-01,WFC,0.0
2021-06-01,WMT,0.0
2021-06-01,XOM,0.01
2021-07-01,AAPL,0.44
2021-07-01,ABBV,0.02
2021-07-01,ABT,0.21
2021-07-01,ACN,0.07
2021-07-01,ADBE,0.02
2021-07-01,AIG,0.04
2021-07-01,AMD,0.51
2021-07-01,AMGN,0.0
2021-07-01,AMT,0.15
2021-07-01,AMZN,0.06
2021-07-01,AVGO,0.0
2021-07-01,AXP,0.0
2021-07-01,BA,0.6
2021-07-01,BAC,0.5
2021-07-01,BK,0.1
2021-07-01,BKNG,0.0
2021-07-01,BLK,0.01
2021-07-01,BMY,0.0
2021-07-01,BRK-B,0.0
2021-07-01,C,0.86
2021-07-01,CAT,0.91
2021-07-01,CHTR,0.0
2021-07-01,CL,0.09
2021-07-01,CMCSA,0.0
2021-07-01,COF,0.0
2021-07-01,COP,0.05
2021-07-01,COST,0.84
2021-07-01,CRM,0.04
2021-07-01,CSCO,0.0
2021-07-01,CVS,0.24
2021-07-01,CVX,0.0
2021-07-01,DE,0.85
2021-07-01,DHR,0.0
2021-07-01,DIS,0.0
2021-07-01,DOW,0.23
2021-07-01,DUK,0.0
2021-07-01,EMR,0.0
2021-07-01,F,0.3
2021-07-01,FDX,0.0
2021-07-01,GD,0.03
2021-07-01,GE,0.09
2021-07-01,GILD,0.01
2021-07-01,GM,0.51
2021-07-01,GOOG,0.1
2021-07-01,GOOGL,0.09
2021-07-01,GS,0.5
2021-07-01,HD,0.42
2021-07-01,HON,0.0
2021-07-01,IBM,0.01
2021-07-01,INTC,0.0
2021-07-01,INTU,0.0
2021-07-01,JNJ,0.01
2021-07-01,JPM,0.01
2021-07-01,KHC,0.0
2021-07-01,KO,0.62
2021-07-01,LIN,0.07
2021-07-01,LLY,0.0
2021-07-01,LMT,0.0
2021-07-01,LOW,0.51
2021-07-01,MA,0.75
2021-07-01,MCD,0.02
2021-07-01,MDLZ,0.0
2021-07-01,MDT,0.01
2021-07-01,MET,0.61
2021-07-01,META,0.08
2021-07-01,MMM,0.02
2021-07-01,MO,0.56
2021-07-01,MRK,0.0
2021-07-01,MS,0.67
2021-07-01,MSFT,0.02
2021-07-01,NEE,0.06
2021-07-01,NFLX,0.0
2021-07-01,NKE,0.02
2021-07-01,NVDA,0.18
2021-07-01,ORCL,0.02
2021-07-01,PEP,0.54
2021-07-01,PFE,0.07
2021-07-01,PG,0.2
2021-07-01,PM,0.5
2021-07-01,PYPL,0.0
2021-07-01,QCOM,0.01
2021-07-01,RTX,0.18
2021-07-01,SBUX,0.0
2021-07-01,SCHW,0.0
2021-07-01,SO,0.76
2021-07-01,SPG,0.01
2021-07-01,T,0.9
2021-07-01,TGT,0.01
2021-07-01,TMO,0.36
2021-07-01,TMUS,0.01
2021-07-01,TSLA,0.3
2021-07-01,TXN,0.01
2021-07-01,UNH,0.0
2021-07-01,UNP,0.01
2021-07-01,UPS,0.29
2021-07-01,USB,0.25
2021-07-01,V,0.66
2021-07-01,VZ,0.01
2021-07-01,WFC,0.0
2021-07-01,WMT,0.0
2021-07-01,XOM,0.01
2021-08-01,AAPL,0.33
2021-08-01,ABBV,0.02
2021-08-01,ABT,0.21
2021-08-01,ACN,0.07
2021-08-01,ADBE,0.02
2021-08-01,AIG,0.05
2021-08-01,AMD,0.54
2021-08-01,AMGN,0.0
2021-08-01,AMT,0.13
2021-08-01,AMZN,0.05
2021-08-01,AVGO,0.0
2021-08-01,AXP,0.0
2021-08-01,BA,0.61
2021-08-01,BAC,0.31
2021-08-01,BK,0.1
2021-08-01,BKNG,0.0
2021-08-01,BLK,0.01
2021-08-01,BMY,0.0
2021-08-01,BRK-B,0.0
2021-08-01,C,0.87
2021-08-01,CAT,0.88
2021-08-01,CHTR,0.0
2021-08-01,CL,0.09
2021-08-01,CMCSA,0.0
2021-08-01,COF,0.0
2021-08-01,COP,0.05
2021-08-01,COST,0.83
2021-08-01,CRM,0.04
2021-08-01,CSCO,0.0
2021-08-01,CVS,0.31
2021-08-01,CVX,0.0
2021-08-01,DE,0.88
2021-08-01,DHR,0.0
2021-08-01,DIS,0.0
2021-08-01,DOW,0.21
2021-08-01,DUK,0.0
2021-08-01,EMR,0.0
2021-08-01,F,0.3
2021-08-01,FDX,0.0
2021-08-01,GD,0.03
2021-08-01,GE,0.08
2021-08-01,GILD,0.02
2021-08-01,GM,0.51
2021-08-01,GOOG,0.1
2021-08-01,GOOGL,0.09
2021-08-01,GS,0.54
2021-08-01,HD,0.42
2021-08-01,HON,0.0
2021-08-01,IBM,0.01
2021-08-01,INTC,0.0
2021-08-01,INTU,0.0
2021-08-01,JNJ,0.01
2021-08-01,JPM,0.01
2021-08-01,KHC,0.0
2021-08-01,KO,0.65
2021-08-01,LIN,0.08
2021-08-01,LLY,0.0
2021-08-01,LMT,0.0
2021-08-01,LOW,0.5
2021-08-01,MA,0.72
2021-08-01,MCD,0.02
2021-08-01,MDLZ,0.0
2021-08-01,MDT,0.01
2021-08-01,MET,0.57
2021-08-01,META,0.09
2021-08-01,MMM,0.02
2021-08-01,MO,0.53
2021-08-01,MRK,0.0
2021-08-01,MS,0.69
2021-08-01,MSFT,0.02
2021-08-01,NEE,0.06
2021-08-01,NFLX,0.0
2021-08-01,NKE,0.02
2021-08-01,NVDA,0.15
2021-08-01,ORCL,0.01
2021-08-01,PEP,0.56
2021-08-01,PFE,0.11
2021-08-01,PG,0.22
2021-08-01,PM,0.69
2021-08-01,PYPL,0.0
2021-08-01,QCOM,0.01
2021-08-01,RTX,0.18
2021-08-01,SBUX,0.0
2021-08-01,SCHW,0.0
2021-08-01,SO,0.72
2021-08-01,SPG,0.01
2021-08-01,T,0.88
2021-08-01,TGT,0.01
2021-08-01,TMO,0.35
2021-08-01,TMUS,0.01
2021-08-01,TSLA,0.29
2021-08-01,TXN,0.01
2021-08-01,UNH,0.0
2021-08-01,UNP,0.01
2021-08-01,UPS,0.29
2021-08-01,USB,0.25
2021-08-01,V,0.61
2021-08-01,VZ,0.01
2021-08-01,WFC,0.0
2021-08-01,WMT,0.0
2021-08-01,XOM,0.01
2021-09-01,AAPL,0.35
2021-09-01,ABBV,0.03
2021-09-01,ABT,0.21
2021-09-01,ACN,0.07
2021-09-01,ADBE,0.02
2021-09-01,AIG,0.04
2021-09-01,AMD,0.47
2021-09-01,AMGN,0.0
2021-09-01,AMT,0.12
2021-09-01,AMZN,0.04
2021-09-01,AVGO,0.0
2021-09-01,AXP,0.0
2021-09-01,BA,0.66
2021-09-01,BAC,0.32
2021-09-01,BK,0.1
2021-09-01,BKNG,0.0
2021-09-01,BLK,0.01
2021-09-01,BMY,0.0
2021-09-01,BRK-B,0.0
2021-09-01,C,0.92
2021-09-01,CAT,0.87
2021-09-01,CHTR,0.0
2021-09-01,CL,0.11
2021-09-01,CMCSA,0.0
2021-09-01,COF,0.0
2021-09-01,COP,0.05
2021-09-01,COST,0.8
2021-09-01,CRM,0.05
2021-09-01,CSCO,0.0
2021-09-01,CVS,0.29
2021-09-01,CVX,0.0
2021-09-01,DE,0.85
2021-09-01,DHR,0.0
2021-09-01,DIS,0.0
2021-09-01,DOW,0.22
2021-09-01,DUK,0.0
2021-09-01,EMR,0.0
2021-09-01,F,0.3
2021-09-01,FDX,0.0
2021-09-01,GD,0.03
2021-09-01,GE,0.08
2021-09-01,GILD,0.01
2021-09-01,GM,0.51
2021-09-01,GOOG,0.1
2021-09-01,GOOGL,0.09
2021-09-01,GS,0.51
2021-09-01,HD,0.43
2021-09-01,HON,0.0
2021-09-01,IBM,0.01
2021-09-01,INTC,0.0
2021-09-01,INTU,0.0
2021-09-01,JNJ,0.01
2021-09-01,JPM,0.01
2021-09-01,KHC,0.0
2021-09-01,KO,0.65
2021-09-01,LIN,0.07
2021-09-01,LLY,0.0
2021-09-01,LMT,0.0
2021-09-01,LOW,0.54
2021-09-01,MA,0.68
2021-09-01,MCD,0.02
2021-09-01,MDLZ,0.0
2021-09-01,MDT,0.01
2021-09-01,MET,0.89
2021-09-01,META,0.09
2021-09-01,MMM,0.02
2021-09-01,MO,0.55
2021-09-01,MRK,0.0
2021-09-01,MS,0.71
2021-09-01,MSFT,0.01
2021-09-01,NEE,0.05
2021-09-01,NFLX,0.0
2021-09-01,NKE,0.03
2021-09-01,NVDA,0.11
2021-09-01,ORCL,0.01
2021-09-01,PEP,0.55
2021-09-01,PFE,0.07
2021-09-01,PG,0.26
2021-09-01,PM,0.49
2021-09-01,PYPL,0.0
2021-09-01,QCOM,0.0
2021-09-01,RTX,0.14
2021-09-01,SBUX,0.0
2021-09-01,SCHW,0.0
2021-09-01,SO,0.76
2021-09-01,SPG,0.01
2021-09-01,T,0.91
2021-09-01,TGT,0.01
2021-09-01,TMO,0.35
2021-09-01,TMUS,0.01
2021-09-01,TSLA,0.23
2021-09-01,TXN,0.01
2021-09-01,UNH,0.0
2021-09-01,UNP,0.01
2021-09-01,UPS,0.3
2021-09-01,USB,0.25
2021-09-01,V,0.62
2021-09-01,VZ,0.01
2021-09-01,WFC,0.0
2021-09-01,WMT,0.0
2021-09-01,XOM,0.01
2021-10-01,AAPL,0.32
2021-10-01,ABBV,0.02
2021-10-01,ABT,0.2
2021-10-01,ACN,0.07
2021-10-01,ADBE,0.02
2021-10-01,AIG,0.04
2021-10-01,AMD,0.5
2021-10-01,AMGN,0.0
2021-10-01,AMT,0.1
2021-10-01,AMZN,0.05
2021-10-01,AVGO,0.0
2021-10-01,AXP,0.0
2021-10-01,BA,0.68
2021-10-01,BAC,0.29
2021-10-01,BK,0.1
2021-10-01,BKNG,0.0
2021-10-01,BLK,0.01
2021-10-01,BMY,0.0
2021-10-01,BRK-B,0.0
2021-10-01,C,0.88
2021-10-01,CAT,0.87
2021-10-01,CHTR,0.0
2021-10-01,CL,0.1
2021-10-01,CMCSA,0.0
2021-10-01,COF,0.0
2021-10-01,COP,0.06
2021-10-01,COST,0.81
2021-10-01,CRM,0.05
2021-10-01,CSCO,0.0
2021-10-01,CVS,0.29
2021-10-01,CVX,0.0
2021-10-01,DE,0.84
2021-10-01,DHR,0.0
2021-10-01,DIS,0.0
2021-10-01,DOW,0.21
2021-10-01,DUK,0.0
2021-10-01,EMR,0.0
2021-10-01,F,0.3
2021-10-01,FDX,0.0
2021-10-01,GD,0.02
2021-10-01,GE,0.08
2021-10-01,GILD,0.01
2021-10-01,GM,0.52
2021-10-01,GOOG,0.12
2021-10-01,GOOGL,0.1
2021-10-01,GS,0.53
2021-10-01,HD,0.41
2021-10-01,HON,0.01
2021-10-01,IBM,0.01
2021-10-01,INTC,0.0
2021-10-01,INTU,0.0
2021-10-01,JNJ,0.01
2021-10-01,JPM,0.01
2021-10-01,KHC,0.0
2021-10-01,KO,0.64
2021-10-01,LIN,0.06
2021-10-01,LLY,0.0
2021-10-01,LMT,0.0
2021-10-01,LOW,0.53
2021-10-01,MA,0.7
2021-10-01,MCD,0.02
2021-10-01,MDLZ,0.0
2021-10-01,MDT,0.01
2021-10-01,MET,0.56
2021-10-01,META,0.16
2021-10-01,MMM,0.02
2021-10-01,MO,0.56
2021-10-01,MRK,0.01
2021-10-01,MS,0.69
2021-10-01,MSFT,0.02
2021-10-01,NEE,0.05
2021-10-01,NFLX,0.0
2021-10-01,NKE,0.02
2021-10-01,NVDA,0.12
2021-10-01,ORCL,0.01
2021-10-01,PEP,0.56
2021-10-01,PFE,0.06
2021-10-01,PG,0.23
2021-10-01,PM,0.5
2021-10-01,PYPL,0.0
2021-10-01,QCOM,0.0
2021-10-01,RTX,0.15
2021-10-01,SBUX,0.0
2021-10-01,SCHW,0.0
2021-10-01,SO,0.8
2021-10-01,SPG,0.01
2021-10-01,T,0.89
2021-10-01,TGT,0.01
2021-10-01,TMO,0.37
2021-10-01,TMUS,0.01
2021-10-01,TSLA,0.45
2021-10-01,TXN,0.01
2021-10-01,UNH,0.0
2021-10-01,UNP,0.01
2021-10-01,UPS,0.3
2021-10-01,USB,0.25
2021-10-01,V,0.63
2021-10-01,VZ,0.01
2021-10-01,WFC,0.0
2021-10-01,WMT,0.0
2021-10-01,XOM,0.01
2021-11-01,AAPL,0.31
2021-11-01,ABBV,0.02
2021-11-01,ABT,0.21
2021-11-01,ACN,0.07
2021-11-01,ADBE,0.02
2021-11-01,AIG,0.04
2021-11-01,AMD,0.54
2021-11-01,AMGN,0.0
2021-11-01,AMT,0.1
2021-11-01,AMZN,0.04
2021-11-01,AVGO,0.0
2021-11-01,AXP,0.0
2021-11-01,BA,0.68
2021-11-01,BAC,0.28
2021-11-01,BK,0.1
2021-11-01,BKNG,0.0
2021-11-01,BLK,0.01
2021-11-01,BMY,0.0
2021-11-01,BRK-B,0.0
2021-11-01,C,0.91
2021-11-01,CAT,0.93
2021-11-01,CHTR,0.0
2021-11-01,CL,0.1
2021-11-01,CMCSA,0.0
2021-11-01,COF,0.0
2021-11-01,COP,0.07
2021-11-01,COST,0.77
2021-11-01,CRM,0.05
2021-11-01,CSCO,0.0
2021-11-01,CVS,0.33
2021-11-01,CVX,0.0
2021-11-01,DE,0.86
2021-11-01,DHR,0.0
2021-11-01,DIS,0.0
2021-11-01,DOW,0.2
2021-11-01,DUK,0.0
2021-11-01,EMR,0.0
2021-11-01,F,0.31
2021-11-01,FDX,0.0
2021-11-01,GD,0.04
2021-11-01,GE,0.08
2021-11-01,GILD,0.01
2021-11-01,GM,0.53
2021-11-01,GOOG,0.12
2021-11-01,GOOGL,0.1
2021-11-01,GS,0.56
2021-11-01,HD,0.41
2021-11-01,HON,0.0
2021-11-01,IBM,0.01
2021-11-01,INTC,0.0
2021-11-01,INTU,0.0
2021-11-01,JNJ,0.01
2021-11-01,JPM,0.01
2021-11-01,KHC,0.0
2021-11-01,KO,0.58
2021-11-01,LIN,0.06
2021-11-01,LLY,0.0
2021-11-01,LMT,0.0
2021-11-01,LOW,0.48
2021-11-01,MA,0.67
2021-11-01,MCD,0.02
2021-11-01,MDLZ,0.0
2021-11-01,MDT,0.01
2021-11-01,MET,0.55
2021-11-01,META,0.2
2021-11-01,MMM,0.02
2021-11-01,MO,0.51
2021-11-01,MRK,0.0
2021-11-01,MS,0.65
2021-11-01,MSFT,0.02
2021-11-01,NEE,0.05
2021-11-01,NFLX,0.0
2021-11-01,NKE,0.02
2021-11-01,NVDA,0.27
2021-11-01,ORCL,0.01
2021-11-01,PEP,0.54
2021-11-01,PFE,0.1
2021-11-01,PG,0.22
2021-11-01,PM,0.58
2021-11-01,PYPL,0.01
2021-11-01,QCOM,0.01
2021-11-01,RTX,0.17
2021-11-01,SBUX,0.0
2021-11-01,SCHW,0.0
2021-11-01,SO,0.82
2021-11-01,SPG,0.01
